0.0,1.0,2.0,3.0,4.0,5.0,6.0
0.012189077150742023,0.12871910400959408,1.2685675495644677,3.4252187379136947,3.9035813247971225,3.7225364717034717,4.74366844594855
0.8123899310899856,0.0852983458572405,1.2438260551771956,3.3719083489817816,3.9599461159368063,3.6578102153982224,4.7672138502707435
0.3437776575799858,0.10041356947040736,1.2778602970463044,3.426049673342945,3.9346426577315183,3.7245821241486263,4.777539370635666
0.3812349339631149,0.1318266068709466,1.205472505328678,3.460300178624416,3.9368598701276243,3.679615557347865,4.778099191978666
0.0016946991076522977,0.12671866906601714,1.225323466207218,3.343066636409377,3.9630460575778654,3.727841550001566,4.755186559806764
0.025800053413551183,0.08943027924189373,1.2462003139037998,3.3376615551737645,3.9644990210351567,3.706077901346566,4.759014892969627
0.8461399310899855,0.05082670751141549,1.2094417005988163,3.4444591388779493,3.968550554009611,3.705584012592034,4.761617577137993
0.01064269920960026,0.8123899310899856,1.2261225779178142,3.3116523585454285,3.897101241134684,3.7174625246355353,4.772730536062329
0.8123899310899856,0.0791751162885026,1.2159768418599057,3.418980818135678,3.935165565940017,3.708153273065186,4.759465326316929
0.8123899310899856,0.08632691148553562,1.2837594995206958,3.380492534961445,3.939968543839215,3.7164586354585456,4.739367836379416
