return_0_means,return_1_means,return_diff_means,return_0_stds,return_1_stds,return_diff_stds,powers
0.09971000000000001,0.09959000000000001,0.00012000000000000067,0.006704543235746937,0.006395850217132981,0.009506608227964376,0.05043860122719852
0.09885,0.10419,-0.00534,0.0073391075751756095,0.00746048926009548,0.010289042715432763,0.7202932625916839
0.09937,0.10898,-0.00961,0.009540864740682576,0.011050773728567607,0.010273407419157483,0.9956591648184959
0.09831000000000001,0.11492000000000001,-0.01661,0.006189418389477319,0.007753296073283928,0.008918682638147856,1.0
0.09877000000000001,0.11825,-0.01948,0.006995148318656296,0.006778089701383422,0.00937494533317395,1.0
0.09831000000000001,0.12439,-0.026080000000000002,0.006184569508057938,0.0070486097920086374,0.008373386411721367,1.0
0.09988000000000002,0.12933,-0.029449999999999997,0.007390236802701251,0.007002578096672683,0.009278604420924517,1.0
0.09992,0.13366999999999998,-0.03375,0.006449310040616748,0.00824233583397328,0.009653626261669756,1.0
0.09959999999999997,0.13951,-0.039909999999999994,0.006101639124038719,0.007189221098283175,0.009930100704423893,1.0
0.09950000000000003,0.14246,-0.042960000000000005,0.007130918594402827,0.00897766116535927,0.01240759444856254,1.0
0.09945,0.14754,-0.04809,0.006964373625818764,0.010053278072350331,0.011933017221139004,1.0
0.09950999999999999,0.15245999999999998,-0.05295,0.007008915750670712,0.009496230831229833,0.010711325781620127,1.0
0.09771999999999999,0.15775,-0.06003,0.00705348140991383,0.008269975816167787,0.010119985177854758,1.0
0.09970000000000001,0.16183,-0.06212999999999999,0.007385797181076665,0.008403338622238188,0.010546947425677253,1.0
0.09873000000000003,0.16594,-0.06721,0.0059457631974373145,0.007737984233636044,0.009979524036746441,1.0
0.09881999999999999,0.17127999999999996,-0.07246000000000001,0.005915031698985222,0.008430397380906783,0.010372964860636517,1.0
0.09712,0.17608000000000001,-0.07896,0.007440806407910367,0.008854016037934422,0.011791030489316867,1.0
0.09839,0.1809,-0.08250999999999997,0.007398168692318391,0.008820997676000149,0.010276911014502368,1.0
0.09814,0.18742,-0.08927999999999998,0.007582901819224616,0.009954576836812303,0.010743444512818041,1.0
0.09990999999999998,0.19341999999999998,-0.09351,0.005750382595966984,0.009358611008050289,0.011338205325359039,1.0
0.09874999999999998,0.19633000000000003,-0.09757999999999999,0.006942081820318743,0.00839202597708086,0.010080853138499735,1.0
0.09978,0.20315000000000005,-0.10337,0.00721052009219862,0.007803364658914765,0.011034858404166315,1.0
0.09902000000000001,0.20482,-0.1058,0.008080816790399348,0.00888637158799923,0.013154847015454036,1.0
0.09885000000000002,0.21225000000000002,-0.1134,0.007366308437745463,0.01206658609549528,0.013691238074038447,1.0
0.09837,0.21432,-0.11594999999999998,0.006918677619314257,0.011762975813968166,0.01384963898446454,1.0
0.09983,0.22100999999999998,-0.12117999999999998,0.00650046921383372,0.01188464976345538,0.011392874966398958,1.0
0.09917999999999999,0.22426,-0.12508,0.0057842544895604295,0.010324359544301043,0.011944186870607812,1.0
0.09968000000000002,0.2302,-0.13052000000000002,0.007304628669549192,0.01119910710726529,0.012220049099737694,1.0
0.09965000000000002,0.23574,-0.13609,0.00803321230890856,0.01363533644616076,0.01338943240021772,1.0
0.09711,0.23934000000000005,-0.14222999999999997,0.0069248032463023815,0.010695531777335806,0.01279070365538972,1.0
