likelihood0_means,likelihood0_stds,likelihood1_means,likelihood1_stds,log_ratio_means,log_ratio_stds,powers
-3267.3130005980124,8.866419368710966,-3244.0504208814746,13.042826633338096,3.8222143441367322,0.19260265547236785,1.0
-3259.169144013206,13.684528873724322,-3231.662259344544,20.644205143881607,3.9733757814959625,0.2653648994104107,1.0
-3258.1137640000443,15.111682857986159,-3229.1002105417683,23.198923370586424,4.012749159563269,0.32696889392780465,1.0
-3257.9631718891064,13.335132285154396,-3229.673846579905,19.981453456205752,4.003666429411657,0.2635395730587646,1.0
-3248.0103571181544,15.58920942861491,-3213.73868997831,24.605997766250123,4.18737004335546,0.29538940392446,1.0
-3250.843791518825,10.404086122140214,-3218.9963717394435,16.32853944890602,4.136715655328546,0.18731601666245373,1.0
-3253.1387224686587,15.952634340621389,-3222.235623699556,25.906384639457816,4.0820392863025905,0.2753239804605833,1.0
-3253.5897505656767,16.105284839443787,-3222.6873534821502,24.849982868204528,4.077217435142083,0.3192018360910511,1.0
-3247.422054688359,12.946522171699195,-3213.6551033988726,20.407885753175442,4.185475411539619,0.23940870650513985,1.0
-3246.8779493933894,12.931113243673344,-3212.5794327255603,20.369145689095078,4.2022393233164355,0.2335860446857489,1.0
-3250.3112801561556,13.119263242807275,-3218.0193352576994,20.887167103770864,4.141129653093583,0.22777712978523662,1.0
-3251.963263899171,15.582291830372652,-3220.607262825781,24.470188468478625,4.096478336909745,0.293105381414317,1.0
-3241.442602854854,6.353302348969095,-3204.182461436335,10.376275868780574,4.3051871310776475,0.10872762358947051,1.0
-3237.7061366500807,16.862521522299815,-3196.8582773965627,27.95153574718321,4.366397527629866,0.2697013673769239,1.0
-3228.1537705091373,6.347967960106639,-3181.7225064813138,11.024764412439657,4.5258806459117045,0.10284533655553357,1.0
-3224.077297417531,10.63112297210661,-3174.7252404848246,17.987971260317483,4.580573141286479,0.1532928245753336,1.0
-3230.5243877584676,14.159408422523336,-3185.4610416136043,23.43281627187033,4.47853011684055,0.2168674859805929,1.0
-3230.2297487385376,12.751677798605012,-3185.216943215953,21.520519734368982,4.479105398675639,0.21062766974810387,1.0
-3221.0521390290805,10.35269031404243,-3168.767525468459,18.622690697597957,4.637023376018753,0.16036328001187847,1.0
-3228.091011743779,10.560347514571728,-3181.1291101937377,17.34368328187031,4.531648258149777,0.14719904198351935,1.0
-3215.3704159154504,9.264246280246295,-3159.059563603616,16.83895170139637,4.714565419922826,0.1384842134673257,1.0
-3218.1791337276636,13.915208064473633,-3163.8802970300335,23.47742270244937,4.673104534975835,0.16714128768536685,1.0
-3218.0520874731033,14.607054413465706,-3163.7785909616246,25.232716576344664,4.6661059971472865,0.2102898158840012,1.0
-3217.2952166678756,11.413651664421023,-3162.9039727892464,20.08738827493078,4.676492791465353,0.16083389727251926,1.0
-3211.7370598648313,14.56264487328555,-3151.740125182572,25.47066705389486,4.771543108541067,0.17535683634615978,1.0
-3209.426884358681,13.328602355547538,-3148.7389240328253,23.683105958536444,4.782623449601379,0.18592218964574692,1.0
-3214.326824956611,13.389198712264676,-3156.6819315576245,24.783820671841386,4.7275396771185205,0.20052195839613454,1.0
-3213.2509887870206,10.538544559168278,-3155.388123670753,18.663193957377192,4.739573836495049,0.15901270269275458,1.0
-3207.5559478952355,7.506978898472095,-3145.3802579890375,13.963919892665805,4.81741139815186,0.10800806747355449,1.0
-3203.6171393804298,12.79048572966212,-3137.7070421626504,22.891042864168377,4.868789113247471,0.16182843227488616,1.0
-3199.270751667637,10.01056128583861,-3129.6455726460836,18.684015851603288,4.928243621405719,0.1276733146397481,1.0
-3202.898310752102,14.948089657718526,-3136.0529727830135,28.913617031809146,4.875480845722483,0.19633065480390346,1.0
-3196.835058630766,9.123794744111187,-3125.3766803524713,16.91748904905518,4.956336412865232,0.10854512836490508,1.0
-3189.756029649286,10.106158747407719,-3112.2161823581055,19.047591933174306,5.037370143938217,0.11417741881296033,1.0
-3190.450727055197,15.486692229456951,-3113.03362412488,29.26768868240016,5.0265169232149,0.17815660708105643,1.0
-3191.7536221232685,13.025652170755256,-3115.5936640494074,25.37117632944665,5.013295824941773,0.15794813112168105,1.0
-3194.0806031618386,10.837627503812852,-3119.6950513082143,20.782646775283187,4.99360212341737,0.13200892094429398,1.0
-3186.534130794942,7.282995928022832,-3106.1095405084297,13.822044535242332,5.076893343130864,0.08621453173799176,1.0
-3190.999653706257,13.498157088758402,-3114.2442102995806,25.417728642055785,5.021416564464152,0.15836493122962447,1.0
-3186.147585309135,13.708455972572809,-3105.152160087706,27.47828924290837,5.074871678815856,0.15388794336613199,1.0
-3183.976798225642,9.590000664713031,-3101.1673717039107,19.482162144948006,5.103337347084056,0.10935595806491216,1.0
-3181.8788028637073,11.914859269532784,-3096.3838487103635,23.72201521404873,5.132253559881525,0.13561879367744092,1.0
-3176.584015479909,10.635761980273418,-3086.5289573051946,20.692231622612816,5.187247437624571,0.11276408247630884,1.0
-3170.67464810176,11.241476952162756,-3074.0977150681297,21.478494968905228,5.257807110667904,0.10665129563676903,1.0
-3178.297977500231,12.865477024965301,-3089.865915778493,25.42477063369439,5.165146756594308,0.14367339109732288,1.0
-3164.6687480236587,9.819077260426893,-3062.4389882775977,20.446336191279293,5.314739849329441,0.10715641634557607,1.0
-3175.2403787790136,8.707806929987692,-3083.9254637409394,17.254268745307073,5.203324953405053,0.08967770837629677,1.0
-3174.6325713608776,8.66468194688295,-3083.005825947006,17.25992326722113,5.206190832731389,0.09823332110608948,1.0
-3171.8661317156184,10.778419410115985,-3075.2003514372127,23.073471251893814,5.255845244409327,0.13055819590667359,1.0
-3162.3867446079594,5.422003278822765,-3057.2766263694384,11.493816486495641,5.346310555562244,0.06109250618032587,1.0
-3161.146998549272,16.528246258044167,-3054.9325738642683,34.7390379406016,5.343740329261089,0.17302227547802024,1.0
-3157.259549989537,16.29118335394412,-3046.3123048453895,35.28910503797649,5.3880651530916435,0.16659798522854483,1.0
-3161.1626333496174,14.817835960152715,-3054.1181850839544,29.18869376616607,5.357509046627557,0.13195187346144738,1.0
-3158.243869937276,14.525466490287972,-3048.9248843953874,30.92099167133756,5.3770542673843655,0.14113943834638856,1.0
-3151.1723617678,8.59225935190906,-3034.3991320671003,18.20570193398937,5.4498854326928585,0.08425853674815682,1.0
-3158.7595757675226,10.867883073137408,-3049.735636473398,22.816876440328723,5.378598070565749,0.11096914116146604,1.0
-3148.03116569105,11.087551721697485,-3026.994901939048,22.513540009560536,5.484312590061954,0.10171830306042196,1.0
-3153.093877698263,14.438334272902804,-3037.4909692006017,31.03457578042735,5.433533291724147,0.13822138322782693,1.0
-3148.558660575619,9.61081477561732,-3028.650183357525,20.642109315469643,5.47566990191533,0.09155643312245032,1.0
-3146.8493247893716,7.620816842891884,-3023.8860946664163,16.54408481036337,5.502175570315908,0.07644952154852126,1.0
-3145.1278419570403,13.61573255473169,-3020.1072577789,28.70363734999159,5.513959825462998,0.12538819891918535,1.0
-3143.48995648024,12.24335411967676,-3017.1146169177696,26.709625214376164,5.525889072470781,0.11398674748844376,1.0
-3141.6246218609317,10.514585120201714,-3012.939347476914,22.618136446644403,5.545645150303033,0.10114584143318697,1.0
-3138.097465664415,6.549631431612449,-3005.720396893039,13.943644609887384,5.577173823558574,0.057558183222316976,1.0
-3126.484358040104,11.630005055588857,-2978.996303808964,26.238428452249014,5.682050808995898,0.09809719941551369,1.0
-3132.025912243022,10.835520639122915,-2991.457226318419,24.6288005707359,5.634328333651679,0.09350225411908801,1.0
-3130.550017687453,12.603703043175733,-2988.1058408860818,28.6063721373743,5.645308779708263,0.11865813095206773,1.0
-3132.177675086038,10.525938229898419,-2992.401692983836,23.050923699621094,5.628763151830121,0.09642471563207565,1.0
-3128.076680527992,9.808541491980224,-2982.8040527923504,21.783690937275193,5.668185413269151,0.0855596160914777,1.0
-3121.5488874094644,10.564828102265183,-2968.0153730610177,24.13216816436015,5.723042328470357,0.09035535450766013,1.0
-3121.386116000181,15.233704597114881,-2966.5189516299088,34.21170820251008,5.727153381320036,0.13528327547193453,1.0
-3123.2219126749505,7.924177776861161,-2971.5641034266255,17.755788395875822,5.712692807743606,0.06418187354226797,1.0
-3113.728622423093,11.105751167584607,-2949.2273130166045,24.08209014479627,5.792943615907607,0.07885684484746076,1.0
-3110.3740754700493,11.064790079522323,-2941.271224385307,26.117997670623183,5.819322185408924,0.09521870592043369,1.0
-3122.7463631114874,13.957472129250512,-2970.2174440101426,32.02017511303691,5.713052941296776,0.1239286742603279,1.0
-3109.0709852799637,9.824039577807527,-2937.848616197093,24.549524987797117,5.832349497612983,0.08692246056786256,1.0
-3112.273964512002,9.302006551375989,-2945.2411335335846,23.323193471459046,5.807756712186358,0.08468334535162747,1.0
-3110.0392801833323,6.0009726174828355,-2941.375968014798,14.629403055950181,5.8197709492243686,0.050281151365421495,1.0
-3115.5640288538334,9.758721820229887,-2953.5245289127997,22.48545755480217,5.777883940814265,0.0787024722275271,1.0
-3101.3323986812525,10.007188931224357,-2919.7314223275444,23.653208569932684,5.8919150519895975,0.07945689103568691,1.0
-3105.4316371411796,10.273368761798071,-2927.2943850968313,24.414076643236935,5.872509666400941,0.07944386176928131,1.0
-3107.027244451028,13.004661748085585,-2932.7290754986816,31.868301535026163,5.847929766819935,0.10992652844653744,1.0
-3099.6242336270834,12.092570761073041,-2915.784876516209,30.589783935393285,5.902190905158108,0.10000254200781362,1.0
-3098.286003648313,10.053475405378379,-2912.4612336701293,25.270888585817566,5.9147988283860276,0.07816412965895601,1.0
-3095.166434460073,7.027484825099226,-2903.741846725517,16.64137754277169,5.946339900367279,0.051034807881774835,1.0
-3090.298536140597,9.732016239459668,-2892.9363941951724,24.590461455443336,5.975465005904607,0.07307846617886792,1.0
-3085.129624279282,11.068168555219192,-2878.6726807394034,27.135683515702954,6.020132472728536,0.07929867031883964,1.0
-3091.7178591409897,11.460721936027062,-2896.6202889603214,28.435868410423012,5.962756813501221,0.08882414441713034,1.0
-3093.047592697682,10.684450265749852,-2899.199627447871,27.36204787490507,5.956691471045727,0.08310463438444736,1.0
-3085.802889918698,10.31608295130786,-2880.9421477543324,25.96446732832047,6.012507663811129,0.07736308059974019,1.0
-3076.4482398537066,11.994530758097136,-2857.7717547841603,31.308378880408043,6.076807626540457,0.08887401629152145,1.0
-3072.920303169141,11.366541555450294,-2848.0937418152494,29.50947332196936,6.1050833424198885,0.08322926892090965,1.0
-3080.3671531361406,9.73658038686846,-2866.613080543732,26.111933720503018,6.055057074273405,0.07614499446468496,1.0
-3075.9609012359247,10.245096191068788,-2855.4164700657357,26.538500722455787,6.086591247107918,0.07224922617515209,1.0
-3071.9409996994996,12.955584284527463,-2844.288684703912,32.87476645528119,6.116996226995278,0.08986184114144635,1.0
-3082.854003195775,13.639669433056497,-2873.121149863055,36.208793968760425,6.0337329002250515,0.09993525201982714,1.0
-3069.7466667596286,10.215020441120268,-2839.7553960952496,26.897477046291787,6.1285697792261855,0.07226861961824914,1.0
-3066.616674371162,5.094677496783359,-2831.4245397447116,13.542478247395831,6.152878096470777,0.03694325282323945,1.0
-3066.792373314579,11.904979148820429,-2831.986657378687,31.915155736690476,6.148164126257233,0.08718189527635936,1.0
-3068.9172071651396,12.171033479331308,-2837.6534330490895,31.940938572541896,6.13307492055692,0.08513168723442145,1.0
-3065.667884456132,10.294387023365578,-2828.8860165623273,25.712410671113187,6.158065962320656,0.06734216918218511,1.0
-3066.3461665736495,11.084569105148233,-2830.52340698335,29.11556606723013,6.153312670087383,0.07624218465466331,1.0
-3055.750404595875,13.806628218583716,-2802.0129977478123,36.843568940529174,6.225226879590421,0.09246145431549183,1.0
-3055.5420701976827,14.992586680850424,-2801.1076096236625,40.96263519904732,6.227160104684828,0.09943441391674838,1.0
-3055.8772557284233,12.528695194238372,-2802.0266154040146,33.81574454980767,6.226301027241866,0.08523004190046995,1.0
-3050.6193319791682,8.932999759266595,-2787.6676028848115,23.804771632455157,6.263496590676932,0.05704609479519678,1.0
-3048.9953574568526,9.693784415271354,-2783.406004849471,27.55264539806194,6.27284347699393,0.06708704873476516,1.0
-3051.9486752918388,9.431630553498481,-2789.31264724565,24.22207478852393,6.262212922637015,0.05855006511848404,1.0
-3044.413601735231,7.838422313584021,-2770.7826374348415,21.860980206298837,6.3036331901190445,0.0506757989914056,1.0
-3047.797686632819,6.161392477872072,-2780.3859874087784,17.13087657673381,6.281082465104383,0.041446923997098005,1.0
-3043.4072646549585,12.539183046857787,-2766.768264205373,34.21223654211739,6.312647764095949,0.08102096976827329,1.0
-3040.4230430213374,12.921279265997676,-2758.0436463964725,36.62314107630534,6.3328499555195075,0.08435386153178905,1.0
-3039.966217958167,13.865886819558872,-2757.0751247767084,38.19449223061947,6.33446496398851,0.08681973326569033,1.0
-3041.1687101382886,9.03701594973826,-2759.420006660394,26.09305473942765,6.332192035667022,0.0638146875367213,1.0
-3035.157793582087,10.81766243681421,-2743.9570434078314,30.693498507545574,6.364927346320026,0.06609669628201212,1.0
-3034.8903832948063,4.604701528563999,-2743.504922620771,12.511198051763664,6.367420897645114,0.027338074971238725,1.0
-3024.4133584612473,10.365420122724515,-2713.5057152990616,30.27940683487482,6.430583199673452,0.06423403100640263,1.0
-3024.1861044407524,15.39193134642222,-2711.716616866438,44.1615622430741,6.43316865365328,0.09602019112873145,1.0
-3035.030747327526,15.582242424993778,-2742.939690292048,46.60812088791114,6.364551575973513,0.10644864781753254,1.0
-3031.308964755007,6.747733303315273,-2734.5299235331045,19.470716490037116,6.385204558615721,0.04322590033602939,1.0
-3022.750951518005,10.928775034283499,-2708.54166934572,33.08031812869132,6.440730546677521,0.0702883767947559,1.0
-3018.1788385085592,9.062606888788247,-2692.4140346641175,26.122506373290378,6.477881709459953,0.05394464443505169,1.0
-3014.5603612122095,9.711774595746855,-2683.923167709641,29.513345114255845,6.492361937364424,0.060195570819784223,1.0
-3015.2349682637364,15.005234872455059,-2682.3303919882546,43.55553565981658,6.497207480686276,0.08763945022538427,1.0
-3010.7188658854116,10.096509641083339,-2671.256687727159,29.978573527296472,6.518707375792329,0.06067576812759934,1.0
-3017.252260848075,12.277780375370405,-2690.776668450037,36.16440300051875,6.478811688837181,0.07344078795612148,1.0
-3011.362593580282,10.52879546058143,-2674.17687238845,30.50116932493363,6.511928478762599,0.06169339275973164,1.0
-3004.36967409852,9.052597411137556,-2652.4423310202565,28.76188382680728,6.555015290650703,0.05568463549492229,1.0
-3005.326179947571,8.674911152010537,-2654.9675961651533,27.232078533499614,6.5507358933682855,0.05193234249692243,1.0
-3003.5421334718944,15.64867855391856,-2648.9104720474666,46.39368147599092,6.560376460196196,0.08829139779593449,1.0
-3002.1533240261138,9.834129827747903,-2646.5341073883365,30.671635404958657,6.565292792378166,0.05854211182459712,1.0
-2997.925478335524,11.59963042361965,-2633.1653413848353,35.61783719443396,6.590194713365908,0.06639772761650284,1.0
-2996.965687664508,7.997618620866622,-2628.5422630744315,26.312762608205873,6.601123384641054,0.05015725604751208,1.0
-2993.2135866593935,14.291683360481434,-2616.620799485094,44.51744152580516,6.620922619965245,0.08339361350461932,1.0
-2993.4466376460437,15.20162051757762,-2618.6467975952587,48.22521968432807,6.6156870977420414,0.08759902491996098,1.0
-2995.8896563729063,12.013958392538548,-2625.1543004682694,36.43312676803177,6.606435278649419,0.06650723421009731,1.0
-2988.1809979627656,10.512720163401513,-2602.285616911254,33.44734281026617,6.646986237121739,0.058437496676202766,1.0
-2991.343235561985,10.553881527312278,-2611.4000663862344,33.578479867666935,6.631237813436158,0.06287615164249334,1.0
-2984.947895420143,12.9426724410224,-2591.026145243193,41.84596434220861,6.666535094376732,0.07483393353360417,1.0
-2981.2475446141157,11.621458850991493,-2579.924522460578,37.552630957839895,6.685832751565374,0.06445717557553582,1.0
-2975.9058283873183,12.362099236243894,-2561.336538140464,40.13593953429727,6.71817581657552,0.0662350927243522,1.0
-2974.1271886337718,9.629536015930057,-2555.5478574850868,31.952378819626045,6.7285147673210774,0.05545297354907277,1.0
-2980.685300184892,10.41971949642575,-2578.077326924901,34.17377066667853,6.689420370497362,0.05771587193331527,1.0
-2976.1025688532045,11.09961601079622,-2560.7620355867857,36.03273906024512,6.720409195245431,0.06079960903230209,1.0
-2974.020793657654,10.025578562055795,-2552.2557793297306,30.964956636088477,6.736334899078443,0.05010912147001941,1.0
-2974.6596999964363,7.624873896091191,-2557.1757160124234,26.49439959326769,6.726338254794077,0.04624152816826192,1.0
-2970.8778659247646,8.704392012872745,-2544.49630798831,28.753586694217084,6.7473720971923825,0.04708706406315014,1.0
-2962.7745558507704,10.188397220544596,-2518.5454675781075,33.917038271991736,6.788046838447078,0.05380639097758954,1.0
-2967.8420892140703,7.512798448077048,-2533.9080279848213,26.858683293259876,6.765051236019609,0.04436698048737049,1.0
-2963.1798258368663,10.326405776806036,-2519.4422699219404,34.88194085693512,6.786821360729256,0.056083618852476105,1.0
-2955.1510313302865,11.498601279820091,-2490.6897965827934,39.0370103972131,6.832319584691261,0.05795810546321828,1.0
-2963.8801250869155,8.475556273040858,-2522.1148187434096,28.75547559445906,6.782884867188693,0.0454816095635243,1.0
-2957.097068727192,6.766002083399656,-2497.0461620655033,21.954223176567666,6.82392806528591,0.033392389492809635,1.0
