return_0_means,return_1_means,return_diff_means,return_0_stds,return_1_stds,return_diff_stds,powers
0.09972000000000002,0.10001000000000002,-0.00028999999999999913,0.007041420311272435,0.00616075482388319,0.00985093396587349,0.05238842754872536
0.10046,0.10448,-0.00402,0.0068087003165068155,0.005122460346357011,0.007852999426970564,0.7084824231174206
0.09997,0.10836,-0.008389999999999998,0.007355548925811043,0.006484627976992975,0.009880430152579391,0.9861533072030536
0.09970000000000001,0.11183,-0.012129999999999998,0.006335613624582863,0.007773422669583843,0.01014239123678435,0.9999520718485819
0.09799000000000001,0.11822999999999999,-0.02024,0.004854369166019412,0.006436000310752011,0.006816333325182976,1.0
0.09969,0.12455,-0.024860000000000004,0.007280721118131088,0.008503675675847476,0.011995849282147555,1.0
0.09739,0.12888,-0.03149,0.007765494189039097,0.007209410516817586,0.010139275122019325,1.0
0.09782000000000002,0.13374,-0.03592000000000001,0.006996256141680349,0.007379186947082992,0.009037344742788117,1.0
0.09949000000000002,0.13782,-0.03833,0.005853622809850324,0.008550882995340304,0.009824260786440879,1.0
0.1003,0.14188,-0.041580000000000006,0.0068629439747093955,0.007610229957103788,0.010731896384143853,1.0
0.09872999999999997,0.14892,-0.05018999999999999,0.007038614920564982,0.00815742606463583,0.011430174976788415,1.0
0.09969999999999997,0.15136,-0.051660000000000005,0.0060712436946642155,0.007155445478794458,0.00889856168153034,1.0
0.10001999999999998,0.15708,-0.05705999999999999,0.0071056034226517325,0.008861918528174362,0.010576691354105027,1.0
0.09953999999999999,0.16276,-0.06322,0.007745863412170396,0.00842747886381212,0.011249071072759746,1.0
0.09919,0.16945999999999994,-0.07027,0.006757136967680913,0.008004273858383404,0.01151790345505639,1.0
0.09678999999999999,0.17122999999999997,-0.07444,0.0075664324486510795,0.01062224552531149,0.012708910260128518,1.0
0.09878,0.17637,-0.07758999999999999,0.0066197885162594125,0.01065307936701872,0.011036163282590557,1.0
0.0973,0.1807,-0.0834,0.00775435361587283,0.01050714042925096,0.01375027272456805,1.0
0.09813000000000001,0.18688999999999997,-0.08875999999999999,0.007125173682093651,0.010032591888440398,0.011959615378430866,1.0
0.09768,0.19262,-0.09494000000000001,0.006489036908509614,0.009078854553301315,0.010760408914163067,1.0
0.09874000000000001,0.1973,-0.09855999999999998,0.006118202350364035,0.009533100230250386,0.013019462354490679,1.0
0.09787999999999998,0.20134999999999997,-0.10346999999999999,0.006611777370722642,0.009361223210670705,0.011510173760634545,1.0
0.09831,0.20651,-0.1082,0.0071090716693531794,0.008635676001333071,0.009987992791347015,1.0
0.10010999999999999,0.21354999999999996,-0.11344000000000001,0.006882797396407946,0.009199592382274337,0.010778515667753145,1.0
0.09844999999999998,0.21634,-0.11789,0.007841077732046788,0.010589353143606083,0.012396084059088987,1.0
0.10010000000000002,0.21829,-0.11818999999999999,0.006608328079022711,0.010976379184412318,0.013309353853587334,1.0
0.09745,0.22638000000000005,-0.12893000000000002,0.007202950784227253,0.009049066250171892,0.011173634144717642,1.0
0.10089999999999998,0.23358,-0.13268,0.007335529974037322,0.010613840021406012,0.013054792223547641,1.0
0.09882999999999999,0.23500000000000004,-0.13617,0.006370722094080074,0.009396275858019491,0.00988059208752188,1.0
0.09820999999999999,0.24062999999999998,-0.14242000000000002,0.00688047236750501,0.010500385707201427,0.012262283637234948,1.0
0.10074,0.24534,-0.1446,0.0052784846310281125,0.009956625934522196,0.011456439237389602,1.0
0.10139999999999999,0.24961,-0.14821,0.00654828221749796,0.01115001793720531,0.011480457307964698,1.0
0.09975000000000002,0.25526,-0.15551,0.007671538307275798,0.010587369833910598,0.013299056357501463,1.0
0.09964,0.26182,-0.16218000000000005,0.006699283543782872,0.009136607685569087,0.010752097469796301,1.0
0.09916999999999998,0.26625,-0.16708,0.007902917182914167,0.009992121896774479,0.011499286934414666,1.0
0.09796,0.27025000000000005,-0.17229,0.006345738727681751,0.009918291183465018,0.011496125434249571,1.0
0.09798000000000001,0.27747,-0.17949,0.007174928571073025,0.012111321150064502,0.014932009241893722,1.0
0.09937000000000001,0.28022,-0.18085,0.007077294680879128,0.013471881828460331,0.014859424618739438,1.0
0.09792,0.28414,-0.18622,0.005988622546128618,0.010073251709353824,0.01173378029451718,1.0
0.09977,0.28849,-0.18872000000000003,0.007392029491283163,0.010110138475807334,0.009739178610129288,1.0
0.09954000000000002,0.29377,-0.19422999999999999,0.005557733350926437,0.012782883086377655,0.013129055563901006,1.0
0.09939999999999999,0.2993,-0.1999,0.007619711280619496,0.011301327355669334,0.012979599377484654,1.0
0.10006,0.30322,-0.20315999999999998,0.008011017413537434,0.018748909301610057,0.017104221701088888,1.0
0.09897,0.31145,-0.21248,0.006795152684082972,0.01284727597586353,0.014715284570812764,1.0
0.10055,0.31414,-0.21359000000000003,0.006150812954398792,0.015478061894177844,0.015729491409451235,1.0
0.09817999999999999,0.31983999999999996,-0.22166,0.006858396314008109,0.015632159159885757,0.015510783345788825,1.0
0.10076,0.32218,-0.22142,0.00699588450447833,0.012168713982997549,0.014070664518778067,1.0
0.09894999999999998,0.33014000000000004,-0.23119,0.00731112166497043,0.011463001352176485,0.012163835743711762,1.0
0.10051,0.33475,-0.23424000000000003,0.006266968964339938,0.013363850493027822,0.014698380863210746,1.0
0.09726000000000001,0.33941000000000004,-0.24215000000000003,0.006178381665128823,0.013930071787323988,0.016259535663726676,1.0
0.09966000000000001,0.34393,-0.24427,0.008047011867768059,0.012361233757194293,0.013649252726797895,1.0
0.09881000000000001,0.3487800000000001,-0.24996999999999997,0.005980710660113897,0.013070256309652074,0.013251192399176754,1.0
0.09858,0.34970999999999997,-0.25113,0.006322467872595321,0.015519693940281163,0.015399613631516852,1.0
0.1008,0.35761,-0.25681,0.00742091638546076,0.015308915702949052,0.01683742557518815,1.0
0.09916999999999998,0.35962000000000005,-0.26045000000000007,0.008016613998440988,0.013483901512544505,0.014636341756053658,1.0
0.09801,0.36784999999999995,-0.26984,0.006090558266694442,0.012955404277752205,0.0129720622878554,1.0
0.09966000000000001,0.37453999999999993,-0.27488,0.0049874241848874255,0.012430945257702657,0.01300059998615449,1.0
0.09968,0.37796,-0.27827999999999997,0.00675037776720681,0.011813060568709543,0.01304613352683469,1.0
0.09830000000000001,0.38270000000000004,-0.2844,0.007490660852021001,0.018039124147252828,0.017905585720662705,1.0
0.10036000000000002,0.38833999999999996,-0.28798000000000007,0.007323277954577444,0.017431993575033236,0.01963516233699126,1.0
0.09857,0.39205,-0.29348,0.006713426844764156,0.012071971669946877,0.012940231837181272,1.0
0.09837,0.39736999999999995,-0.299,0.006740037091886067,0.014761371887463574,0.017420390351539188,1.0
0.09935000000000001,0.39968,-0.30033,0.007202950784227252,0.01354908114965734,0.014585132841355953,1.0
0.09804,0.40507,-0.30702999999999997,0.00634022081634386,0.017185752820286917,0.017566277351789693,1.0
0.09844000000000001,0.41544000000000003,-0.317,0.006366820242475831,0.012816645426943815,0.012602777471652817,1.0
0.09929,0.41867000000000004,-0.31938,0.005570538573603094,0.01463475657467523,0.015502438517859046,1.0
0.09956000000000001,0.42617999999999995,-0.32661999999999997,0.006055278688879646,0.013393192300568223,0.014681811877285442,1.0
0.10083,0.42638,-0.32555,0.006243084173707735,0.016382783646254995,0.015326855515727949,1.0
0.09757000000000002,0.43355000000000005,-0.33598,0.0060249564313777405,0.012678032181691294,0.012720440243953829,1.0
0.09880000000000001,0.43413999999999997,-0.3353399999999999,0.007084490101623404,0.016294183011123946,0.016162437934915643,1.0
0.09903,0.44228,-0.34325000000000006,0.006099516374270995,0.018725426563899694,0.019513649069305312,1.0
0.09974999999999999,0.44420000000000004,-0.34445,0.0057019733426244635,0.019064626930522407,0.019676953524364497,1.0
0.09905,0.4503599999999999,-0.35131,0.006419696254496781,0.01707338279310811,0.017629773112550262,1.0
0.09885,0.45588999999999996,-0.3570399999999999,0.007532097981306404,0.016076470383762722,0.017370618872107002,1.0
0.09824000000000002,0.46349,-0.36524999999999996,0.007109317829440459,0.014087047242058918,0.013680003654970269,1.0
0.09878000000000002,0.46671000000000007,-0.36793,0.00669788026169474,0.012720098270060643,0.014313633361239893,1.0
0.09882999999999999,0.46679000000000004,-0.36796,0.00645492834971853,0.01883748656270257,0.018039356973018738,1.0
0.09973000000000001,0.4776,-0.37787,0.00605574933431033,0.013244999056247604,0.014549505146224039,1.0
0.09972000000000002,0.48050999999999994,-0.38079,0.0068957668174032686,0.013159973404228434,0.015406521346494789,1.0
0.09837,0.48597,-0.3876,0.006904933019226183,0.016609157112869994,0.016181161886588982,1.0
0.09866000000000001,0.4903100000000001,-0.39165,0.006361949386783896,0.014109532238880201,0.014606933285258743,1.0
0.09844,0.49488,-0.39643999999999996,0.005958724695771738,0.01578814745307377,0.016100198756537128,1.0
0.09829,0.49931,-0.40102,0.00486013374301572,0.01359665032278171,0.01492412811523675,1.0
0.09762,0.5035000000000001,-0.4058800000000001,0.007261928118619736,0.014646501288703725,0.016491076374815554,1.0
0.09903999999999998,0.51103,-0.4119899999999999,0.004744301845371981,0.01645065652185347,0.016939743209387795,1.0
0.09734999999999999,0.5126999999999999,-0.41535000000000005,0.0057447802394869725,0.02282038562338507,0.024463901978220896,1.0
0.09949999999999999,0.5179300000000001,-0.41842999999999997,0.007231873892705818,0.013598900690864689,0.01541979571849122,1.0
0.10011,0.52518,-0.42507,0.006238822004192779,0.013089216936089039,0.015897801734831143,1.0
0.09947,0.52716,-0.42768999999999996,0.006689850521498967,0.01840338012431413,0.020113649594243214,1.0
0.10067,0.5393600000000001,-0.4386900000000001,0.005967084715336292,0.013260859700637827,0.015174284167630454,1.0
0.09891000000000001,0.5406099999999999,-0.44170000000000004,0.006565584513202156,0.012405357713504279,0.013395521639712284,1.0
0.09873,0.5448200000000001,-0.44609000000000004,0.006310475417906325,0.014217862005238344,0.01434806258698366,1.0
0.09769,0.5535599999999999,-0.45587000000000005,0.007499926666308145,0.013479109762888646,0.015784109097443537,1.0
0.09944999999999998,0.55393,-0.45448,0.005884938402396408,0.01368758926911528,0.014547838327394204,1.0
