likelihood_0_means,likelihood_0_stds,likelihood_1_means,likelihood_1_stds,ratio_means,ratio_stds,powers
-24.219183,3.6795664,-23.942673,3.5813894,0.5530156707763672,0.2629664871838054,0.0
-28.309402,25.574625,-27.959988,24.438717,0.6988266754150391,2.299528993005267,0.02
-27.855955,7.1888704,-27.711906,7.0921297,0.288094596862793,0.24359723974246933,0.0
-187.55595,13.662138,-177.92165,16.988836,19.268624725341798,27.661266541149097,0.75
-199.82019,11.954208,-188.19543,14.328096,23.249547424316408,38.01212720838532,0.71
-174.57057,5.9837427,-158.64412,9.760113,31.852848205566406,24.13059772293161,0.83
-180.38107,12.906156,-172.33928,15.074204,16.083619689941408,14.797289429241859,0.83
