powers
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.01
0.01
0.03
0.01
0.04
0.01
0.01
0.04
0.07
0.06
0.04
0.08
0.04
0.07
0.07
0.08
0.11
0.19
0.12
0.09
0.2
0.23
0.19
0.24
0.26
0.18
0.24
0.24
0.24
0.36
0.35
0.26
0.39
0.42
0.47
0.44
0.5
0.44
0.47
0.52
0.59
0.53
0.62
0.68
0.67
0.61
0.75
0.76
0.71
0.72
0.68
0.71
0.77
0.8
0.75
0.83
0.89
0.82
