return_0_means,return_1_means,return_diff_means,return_0_stds,return_1_stds,return_diff_stds,powers
-0.2990523012465226,-0.3673112065464968,0.06825890529997422,0.4607468299196949,0.4366606657649808,0.4400315449764599,0.05
-0.37733054112337727,-0.31880668541983076,-0.05852385570354658,0.613764151815126,0.5292666097491878,0.8298980025255073,0.03
-0.6141882153115353,-0.24468009408613606,-0.3695081212253992,0.5664129483822383,0.4087247336711451,0.700694884287628,0.05
-0.9713635563794373,-0.161940812806539,-0.8094227435728986,1.1263876900014413,0.3772342097550282,0.9081537788682915,0.07
-0.8102374937211305,-0.4759103833957238,-0.33432711032540674,0.9940600821913681,0.649109318221369,1.4658622535820738,0.07
-0.5842257943648625,-0.5765957757367645,-0.007630018628098112,0.7392111828396645,0.8333255768681995,1.013443980438803,0.11
-1.0159335249471833,-0.25398603864042957,-0.7619474863067537,1.28952607414045,0.368034043330042,1.384771455575596,0.18
-1.0053626574344634,-0.8779062679112594,-0.12745638952320398,1.0428241256675406,0.8735468804023417,1.16931238628672,0.24
-1.2859361034507217,-0.4022597031599551,-0.8836764002907668,0.9341392489882385,0.7580529701080471,1.232748006983632,0.23
-1.1242287026864743,-0.6871910695233294,-0.43703763316314487,1.1189332518789252,0.46454387394842594,1.356235383876448,0.31
-1.1463543619994119,-0.6130465635808716,-0.5333077984185401,1.2717671109672937,0.6193403843626002,1.433930064203317,0.43
-0.9288964296881239,-0.9131570226598875,-0.015739407028236084,0.7860267225433218,0.8033541141200499,1.172966999352521,0.4
-0.6044461172690933,-0.44188203496795664,-0.16256408230113664,0.5916316562429593,0.8833809821778736,1.1717191607018087,0.43
-1.7648532154546164,-0.5829591099507272,-1.1818941055038892,1.4147715475849374,0.9255127080325148,1.5544910623636037,0.45
-1.4573397011015,-0.5777384658532385,-0.8796012352482613,0.38658740024079435,0.5901633530052837,0.5773735228196795,0.47
-1.7955888097415031,-0.388583804903937,-1.407005004837566,1.125321549589895,0.43139991325638416,1.1140862707514163,0.6
-1.7480356367639729,-0.3758184995206397,-1.372217137243333,1.4923972172657043,0.5536418774002437,1.6617771196754418,0.65
-0.9780638102826996,-0.2946763991488435,-0.6833874111338561,0.8969694861413111,0.4480591571276383,1.0658993467566464,0.76
