powers
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0024875621890547263
0.0004975124378109452
0.02537313432835821
0.0
0.0
0.0004975124378109452
0.0009950248756218905
0.0009950248756218905
0.04129353233830845
0.1492537313432836
0.16368159203980098
0.08009950248756219
0.08706467661691542
0.0
0.0
0.0
0.0
0.0
0.0
0.0014925373134328358
0.0004975124378109452
0.010447761194029851
0.023880597014925373
0.04975124378109452
0.0004975124378109452
0.0
0.04875621890547264
0.0004975124378109452
0.0
0.0
0.04925373134328358
0.0
0.003980099502487562
0.0
0.0004975124378109452
0.0004975124378109452
0.0
0.0
0.0024875621890547263
0.0
0.02338308457711443
0.0009950248756218905
0.0
0.02537313432835821
0.0004975124378109452
0.0
0.0
0.0004975124378109452
0.0
0.0004975124378109452
0.0
0.006965174129353234
0.0004975124378109452
0.005472636815920398
0.007960199004975124
0.006965174129353234
0.0004975124378109452
0.007462686567164178
0.001990049751243781
0.0
0.002985074626865672
0.04527363184079602
0.0004975124378109452
0.0
0.0004975124378109452
0.0004975124378109452
0.0009950248756218905
0.010447761194029851
0.0009950248756218905
0.0009950248756218905
0.0004975124378109452
0.006965174129353234
0.0
0.003980099502487562
0.0004975124378109452
0.0
0.006965174129353234
0.012437810945273632
0.0024875621890547263
0.03980099502487562
0.003482587064676617
0.011940298507462688
0.0004975124378109452
0.0004975124378109452
0.0
0.04577114427860697
0.007960199004975124
0.0004975124378109452
0.0
0.004477611940298507
0.0
0.003482587064676617
0.0
0.0004975124378109452
0.00845771144278607
0.001990049751243781
0.003980099502487562
0.011940298507462688
0.003980099502487562
0.0
0.00945273631840796
0.0
0.001990049751243781
0.02238805970149254
0.0004975124378109452
0.0
0.0004975124378109452
