return_0_means,return_1_means,return_diff_means,return_0_stds,return_1_stds,return_diff_stds,powers
-2.9270818755424624,-2.7672386263577184,-0.15984324918474319,1.7989631064114968,1.883459064661803,2.5736656810815255,0.07192946953630328
-2.755830645593454,-3.1829772092079636,0.42714656361451014,1.820893457932563,2.147472882012646,2.6610805670716235,0.2025696826183148
-2.880853538422756,-2.847323935343109,-0.03352960307964663,1.8488486777720943,1.6122553171921257,2.7076118251915786,0.05086158572456464
-2.823518223334411,-3.0093890855250014,0.18587086219059046,1.603830552140027,1.8043901128269573,2.502773843673976,0.08150576481458353
-2.9140549917035803,-2.9607420066213312,0.04668701491775116,1.7813148494244664,1.8933977183534196,2.5849639077442963,0.05183380621087007
-2.8764124997173424,-2.9576162012194036,0.08120370150206188,1.5175560484510096,1.5834404254031638,2.1802970943596645,0.05782572118009883
-2.9814395958374247,-2.828119095216013,-0.15332050062141106,2.172007751068084,1.7553571652834885,2.6392089360432873,0.06915884348196603
-3.2378501829572652,-3.288443329141971,0.05059314618470566,1.7970039737629155,1.9181934825164868,2.7288935614492753,0.05193244084895168
-2.7018391379394338,-2.6023629162772495,-0.09947622166218445,1.7220656129473622,1.5976884286701463,2.350108207137412,0.060121288909778484
-3.216138064821117,-2.8902554542700214,-0.3258826105510946,2.064997104774571,1.809508241967982,2.879489350810632,0.12444796340196262
-2.91931488587467,-2.7247706899049486,-0.19454419596972175,1.764868591172868,1.8538689042266436,2.399456142007146,0.08765909551374451
-2.80767121619025,-2.647489277485675,-0.16018193870457498,1.6532417826049375,1.7231876434042432,2.3945079717974,0.07548732956970737
-2.804300449423302,-2.766268937708602,-0.03803151171470076,1.677884716889981,1.685149225989466,2.2741142238158534,0.05157204206002617
-2.863784071226112,-2.7400287954792395,-0.12375527574687194,1.8044115395786384,1.5448876327557437,2.5423060249174827,0.06341041967425537
-2.8195170526065794,-2.92649417829456,0.10697712568798166,1.6224631124948683,2.008367553129359,2.6844200087766845,0.05896537992132794
-2.6947720705620553,-2.756635673354782,0.061863602792725986,1.7625807094336114,1.7523873703924666,2.231872339740454,0.05432562154061239
-3.0107774071603957,-2.7414434668065284,-0.2693339403538666,1.8447606975306554,1.7787779128541745,2.521064722457765,0.11614779380395404
-2.859951579400697,-2.6469843087901093,-0.2129672706105874,1.826185446587258,1.7790139771421332,2.713217431000871,0.085256175489027
-2.861161608595412,-2.814838036367965,-0.04632357222744679,1.7079556584812947,1.6361029421055335,2.4346100780251363,0.05203548661678927
-2.8690451301961657,-2.9751743200705523,0.10612918987438666,1.9668815473978707,1.8304342077913298,2.657891091937031,0.059001024646421894
-3.0055001666254726,-2.6499605775744883,-0.35553958905098476,1.9965721108920038,2.051949463489167,2.836771849470678,0.14180125309304212
-2.8492158705867805,-2.720435844667102,-0.12878002591967827,2.023472557726563,1.794372651359553,2.8460645238728803,0.061575390382125755
-2.9478720999304824,-2.8037512186327147,-0.1441208812977689,1.7438723998468413,1.5251145915104123,2.219707913759494,0.07399187835975836
-3.344303896958564,-2.9160922005868257,-0.4282116963717375,1.8605348811806794,1.7784119932927547,2.6427192433031133,0.20553691476129898
-3.254225212445227,-2.9842349636240084,-0.26999024882121925,1.8737594644670288,1.8327693750875698,2.852951416093888,0.10161568147702779
-3.0212171790203195,-2.4124665978957576,-0.6087505811245624,1.8476413409951395,1.4501204829987568,2.5004211858210375,0.3993368065093133
-2.7756195643925645,-2.93041117684675,0.1547916124541858,1.7048138230078953,1.8338122958048768,2.2301368204061363,0.07746561553682685
-2.863651472297544,-2.2971461705441745,-0.5665053017533699,1.7298114606653088,1.7415664677497154,2.5070156245166246,0.35297022037943104
-2.916874342871085,-2.7117947871056844,-0.20507955576540124,1.6954974265069247,1.7011191838405146,2.701833536840592,0.08293314183998818
-2.652077235250301,-2.7153912562952787,0.06331402104497631,1.7495189572679724,1.6751935578939756,2.5147553068528268,0.05356721805734168
-3.0447515518011135,-2.5211677374544186,-0.5235838143466947,1.9470277138374479,1.8398078071420665,2.8641792989092645,0.24883208441344867
-3.105784043769103,-2.505209212961438,-0.6005748308076638,2.221659966014431,1.68017925219644,2.89631805636914,0.3059987678916751
-3.2065335270638253,-2.349908226713238,-0.8566253003505875,2.018686347166834,1.5378595356604003,2.685447954069278,0.6077482763586991
-2.7091668952453243,-2.653074712259614,-0.056092182985709796,1.7846148381770086,1.7733041125860043,2.7035838065415954,0.05242074278137665
-3.1012466762205237,-2.6944804932309183,-0.4067661829896067,1.9521596187834684,1.6287777593585415,2.2654624145467213,0.2417273039816642
-2.7402901064276772,-2.660142198203543,-0.08014790822413484,1.7907709529227676,1.5137316208210445,2.4342905510992248,0.056109583684746
-3.308602779382821,-2.7520291665675614,-0.55657361281526,1.8401630987762188,1.961453367467477,2.72765921508115,0.29795018135864243
-3.2607507529985553,-2.4557988759233336,-0.8049518770752219,1.8333205909095356,1.5696005307790237,2.4966655348965574,0.616925798037226
-3.099394761302055,-2.391625966245471,-0.707768795056583,1.9012754052550058,1.5437890192866954,2.508596032110129,0.506191447565074
-2.85684910000482,-2.4437386653415123,-0.413110434663308,1.87021030387481,1.6914575698694543,2.6027631709504058,0.19909508389476238
-2.9627820617982206,-2.8411771450564625,-0.12160491674175793,1.9743547818800848,1.770435191991229,2.7349508305623083,0.06117464835288885
-2.715337397124648,-2.508515215124541,-0.20682218200010793,1.6813724362654499,1.617678431055995,2.2181114076404063,0.10007573701634453
-2.9943092785972603,-2.3896107247936476,-0.604698553803612,1.8531061129266215,1.608269592845784,2.358715072445324,0.43455598104805665
-2.9694701640239414,-2.6605371987497337,-0.3089329652742083,1.9918134634744782,1.6071666755348364,2.4628152758774213,0.14196159038408007
-3.096377308514899,-2.3005242183819052,-0.7958530901329938,1.8687090922931295,1.6509807896110285,2.60884734233044,0.5698349548117092
-2.7424175568818203,-2.331125631458822,-0.41129192542299897,1.7302118883667854,1.5732214283208033,2.212112908310016,0.2557613082247741
-2.950227636327101,-2.2960962405981062,-0.6541313957289944,1.7300488051105987,1.4954326663317334,2.213594053203149,0.5434338725537804
-2.8216996272320523,-2.490990144216104,-0.33070948301594855,1.7034594106462946,1.6355977163920599,2.359041678930776,0.16556345915576215
-2.8628007504066373,-2.275590521875478,-0.5872102285311595,1.8967997432913952,1.5572681775620558,2.276737303075465,0.4388259072067955
-2.954493494631275,-2.8954619985117787,-0.05903149611949623,1.5199733167444587,1.6491754908922434,2.2278724958345792,0.053951914539229116
-2.7141715347388753,-2.5430380465639892,-0.17113348817488558,1.65452430446379,1.8042702210457269,2.3679359160610174,0.07981166950050377
-3.0847613194154486,-2.1670106938893183,-0.9177506255261302,1.8425109094707597,1.6747157095751366,2.320078580582779,0.7909120804853683
-3.036052146398851,-2.475111036234762,-0.5609411101640898,1.8553512609293188,1.801220428226621,2.694627291267274,0.30798872649762277
-2.6033159851034378,-2.361030792956601,-0.24228519214683683,1.7396022601734678,1.723006314092468,2.2587255484074795,0.11669823276671776
-3.0158514136569976,-1.9934088785058734,-1.0224425351511235,2.135769694157291,1.5382848962075886,2.5438182233811455,0.8034867734769138
