powers
0.84
0.84
0.8
0.82
0.78
0.88
0.76
0.74
0.7
0.68
0.68
0.64
0.6
0.6
0.54
0.42
0.2
0.0
0.0
0.0
0.16
0.38
0.5
0.58
0.68
0.64
0.7
0.82
0.72
0.72
0.76
0.82
0.74
0.82
0.84
0.8
0.86
0.86
0.84
0.86
0.9
0.9
0.9
0.94
0.86
0.92
0.88
0.88
0.96
0.88
0.94
0.84
0.88
0.92
0.82
0.92
0.94
0.96
0.94
0.9
0.94
0.92
0.96
0.92
0.94
0.9
0.9
0.92
0.98
0.88
0.94
0.9
0.94
0.92
0.94
0.96
0.98
0.84
0.92
0.96
0.98
0.92
0.92
0.96
0.96
0.96
0.98
0.98
1.0
0.98
1.0
1.0
0.94
0.98
0.96
0.96
0.98
0.98
0.98
0.96
0.98
0.96
0.98
0.98
0.98
1.0
0.98
0.98
0.94
0.98
1.0
0.98
0.98
0.98
1.0
0.98
0.98
0.98
1.0
0.98
0.96
1.0
0.98
1.0
1.0
0.98
0.98
1.0
0.96
0.98
0.98
0.96
0.98
1.0
0.98
0.94
0.98
1.0
0.94
1.0
1.0
1.0
1.0
0.98
1.0
0.96
0.98
1.0
0.98
1.0
0.94
1.0
1.0
1.0
1.0
0.92
0.98
0.96
0.94
0.94
0.94
0.92
0.88
0.96
0.94
0.98
0.92
0.88
0.88
0.94
0.98
1.0
0.94
0.96
0.96
0.94
0.98
1.0
1.0
0.98
1.0
0.96
0.96
1.0
0.98
0.98
0.98
1.0
0.98
0.98
0.96
0.98
0.98
0.94
0.96
1.0
0.98
0.98
0.98
0.96
